DATE,VOUCHER_NO,ACCOUNT_CODE,ACCOUNT_NAME,DEBIT_INR,CREDIT_INR,NARRATION,COUNTERPARTY
27-11-2024,JV-11890,ACC-64647,Bank A/c - HDFC Primary,0,165155.35,UTR/113457//EXP,Generic Vendor 1 Pvt Ltd
27-11-2024,JV-12258,ACC-59411,Marketing & Ad Spend,850000,0,Lease rent LSE-101,TechPark Real Estate
27-11-2024,JV-12258,ACC-57994,Bank A/c - ICICI Current,0,850000,Lease rent LSE-101,TechPark Real Estate
27-11-2024,JV-12271,ACC-98439,Travel and Conveyance,150000,0,Lease rent LSE-102,City Plaza Commercial
27-11-2024,JV-12271,ACC-64647,Bank A/c - HDFC Primary,0,150000,Lease rent LSE-102,City Plaza Commercial
27-11-2024,JV-12284,ACC-50342,Legal & Professional Fees - Misc,1200000,0,Lease rent LSE-103,Global Logistics Infra
27-11-2024,JV-12284,ACC-57994,Bank A/c - ICICI Current,0,1200000,Lease rent LSE-103,Global Logistics Infra
28-11-2024,JV-10464,ACC-89551,Office Supplies & Consumables,75369.45,0,UTR/242007//EXP,Generic Vendor 50 Pvt Ltd
28-11-2024,JV-10464,ACC-57994,Bank A/c - ICICI Current,0,75369.45,UTR/242007//EXP,Generic Vendor 50 Pvt Ltd
28-11-2024,JV-11007,ACC-52512,Salaries & Wages - Exec,67768.57,0,UTR/544536//EXP,Generic Vendor 32 Pvt Ltd
28-11-2024,JV-11007,ACC-57994,Bank A/c - ICICI Current,0,67768.57,UTR/544536//EXP,Generic Vendor 32 Pvt Ltd
28-11-2024,JV-11191,ACC-50342,Legal & Professional Fees - Misc,125947.64,0,UTR/445200//EXP,Generic Vendor 18 Pvt Ltd
28-11-2024,JV-11191,ACC-64647,Bank A/c - HDFC Primary,0,125947.64,UTR/445200//EXP,Generic Vendor 18 Pvt Ltd
28-11-2024,JV-11562,ACC-10250,Internet and Comm Charges,169259.98,0,UTR/727291//EXP,Generic Vendor 52 Pvt Ltd
28-11-2024,JV-11562,ACC-14252,Bank A/c - Payroll,0,169259.98,UTR/727291//EXP,Generic Vendor 52 Pvt Ltd
28-11-2024,JV-11847,ACC-19808,Utility Expenses - Electricity,33194.27,0,UTR/736473//EXP,Generic Vendor 2 Pvt Ltd
28-11-2024,JV-11847,ACC-64647,Bank A/c - HDFC Primary,0,33194.27,UTR/736473//EXP,Generic Vendor 2 Pvt Ltd
28-11-2024,JV-12355,ACC-98439,Travel and Conveyance,89200,0,Salary EMP-042,EMP-042
28-11-2024,JV-12355,ACC-57994,Bank A/c - ICICI Current,0,89200,Salary EMP-042,EMP-042
29-11-2024,JV-10349,ACC-19808,Utility Expenses - Electricity,136332.49,0,UTR/400009//EXP,Generic Vendor 13 Pvt Ltd
29-11-2024,JV-10349,ACC-64647,Bank A/c - HDFC Primary,0,136332.49,UTR/400009//EXP,Generic Vendor 13 Pvt Ltd
29-11-2024,JV-10408,ACC-71213,Outbound Freight & Logistics,29362.5,0,UTR/640546//EXP,Generic Vendor 58 Pvt Ltd
29-11-2024,JV-10408,ACC-57994,Bank A/c - ICICI Current,0,29362.5,UTR/640546//EXP,Generic Vendor 58 Pvt Ltd
29-11-2024,JV-11365,ACC-47102,Software Subscriptions - SaaS,5567.18,0,UTR/871939//EXP,Generic Vendor 28 Pvt Ltd
29-11-2024,JV-11365,ACC-57994,Bank A/c - ICICI Current,0,5567.18,UTR/871939//EXP,Generic Vendor 28 Pvt Ltd
29-11-2024,JV-11392,ACC-10250,Internet and Comm Charges,81563.23,0,UTR/122525//EXP,Delta Trading Corp
29-11-2024,JV-11392,ACC-57994,Bank A/c - ICICI Current,0,81563.23,UTR/122525//EXP,Delta Trading Corp
29-11-2024,JV-11646,ACC-10250,Internet and Comm Charges,92389.02,0,UTR/378937//EXP,Generic Vendor 6 Pvt Ltd
29-11-2024,JV-11646,ACC-57994,Bank A/c - ICICI Current,0,92389.02,UTR/378937//EXP,Generic Vendor 6 Pvt Ltd
30-11-2024,JV-11034,ACC-47102,Software Subscriptions - SaaS,168469.79,0,UTR/566453//EXP,Generic Vendor 36 Pvt Ltd
30-11-2024,JV-11034,ACC-14252,Bank A/c - Payroll,0,168469.79,UTR/566453//EXP,Generic Vendor 36 Pvt Ltd
30-11-2024,JV-11342,ACC-50342,Legal & Professional Fees - Misc,28326.55,0,UTR/648496//EXP,Generic Vendor 18 Pvt Ltd
30-11-2024,JV-11342,ACC-64647,Bank A/c - HDFC Primary,0,28326.55,UTR/648496//EXP,Generic Vendor 18 Pvt Ltd
30-11-2024,JV-11593,ACC-19808,Utility Expenses - Electricity,109260.31,0,UTR/893237//EXP,Generic Vendor 6 Pvt Ltd
30-11-2024,JV-11593,ACC-14252,Bank A/c - Payroll,0,109260.31,UTR/893237//EXP,Generic Vendor 6 Pvt Ltd
30-11-2024,JV-11674,ACC-49980,Repairs and Maintenance - Plant,16818.87,0,UTR/651818//EXP,Generic Vendor 44 Pvt Ltd
30-11-2024,JV-11674,ACC-57994,Bank A/c - ICICI Current,0,16818.87,UTR/651818//EXP,Generic Vendor 44 Pvt Ltd
30-11-2024,JV-11828,ACC-50342,Legal & Professional Fees - Misc,104791.17,0,UTR/716029//EXP,Generic Vendor 20 Pvt Ltd
30-11-2024,JV-11828,ACC-14252,Bank A/c - Payroll,0,104791.17,UTR/716029//EXP,Generic Vendor 20 Pvt Ltd
30-11-2024,JV-11925,ACC-71213,Outbound Freight & Logistics,119860.43,0,UTR/769068//EXP,Generic Vendor 1 Pvt Ltd
30-11-2024,JV-11925,ACC-57994,Bank A/c - ICICI Current,0,119860.43,UTR/769068//EXP,Generic Vendor 1 Pvt Ltd
01-12-2024,JV-10420,ACC-71213,Outbound Freight & Logistics,58534.21,0,UTR/581992//EXP,Generic Vendor 12 Pvt Ltd
01-12-2024,JV-10420,ACC-57994,Bank A/c - ICICI Current,0,58534.21,UTR/581992//EXP,Generic Vendor 12 Pvt Ltd
01-12-2024,JV-11041,ACC-19808,Utility Expenses - Electricity,138558.85,0,UTR/407151//EXP,Generic Vendor 52 Pvt Ltd
01-12-2024,JV-11041,ACC-64647,Bank A/c - HDFC Primary,0,138558.85,UTR/407151//EXP,Generic Vendor 52 Pvt Ltd
01-12-2024,JV-11382,ACC-52512,Salaries & Wages - Exec,40133.53,0,UTR/897846//EXP,Generic Vendor 48 Pvt Ltd
01-12-2024,JV-11382,ACC-14252,Bank A/c - Payroll,0,40133.53,UTR/897846//EXP,Generic Vendor 48 Pvt Ltd
02-12-2024,JV-10252,ACC-59411,Marketing & Ad Spend,124439.26,0,UTR/847006//EXP,Generic Vendor 32 Pvt Ltd
02-12-2024,JV-10252,ACC-57994,Bank A/c - ICICI Current,0,124439.26,UTR/847006//EXP,Generic Vendor 32 Pvt Ltd
02-12-2024,JV-10375,ACC-71213,Outbound Freight & Logistics,139142.13,0,UTR/702826//EXP,Generic Vendor 53 Pvt Ltd
02-12-2024,JV-10375,ACC-57994,Bank A/c - ICICI Current,0,139142.13,UTR/702826//EXP,Generic Vendor 53 Pvt Ltd
02-12-2024,JV-10544,ACC-10250,Internet and Comm Charges,173729.71,0,UTR/405605//EXP,Generic Vendor 21 Pvt Ltd
02-12-2024,JV-10544,ACC-64647,Bank A/c - HDFC Primary,0,173729.71,UTR/405605//EXP,Generic Vendor 21 Pvt Ltd
02-12-2024,JV-10716,ACC-52512,Salaries & Wages - Exec,137209.11,0,UTR/270557//EXP,Nova Logistics Solutions
02-12-2024,JV-10716,ACC-14252,Bank A/c - Payroll,0,137209.11,UTR/270557//EXP,Nova Logistics Solutions
02-12-2024,JV-10726,ACC-49980,Repairs and Maintenance - Plant,7555.22,0,UTR/769191//EXP,Generic Vendor 11 Pvt Ltd
02-12-2024,JV-10726,ACC-64647,Bank A/c - HDFC Primary,0,7555.22,UTR/769191//EXP,Generic Vendor 11 Pvt Ltd
02-12-2024,JV-11444,ACC-10250,Internet and Comm Charges,125315.97,0,UTR/956727//EXP,Generic Vendor 9 Pvt Ltd
02-12-2024,JV-11444,ACC-57994,Bank A/c - ICICI Current,0,125315.97,UTR/956727//EXP,Generic Vendor 9 Pvt Ltd
02-12-2024,JV-11749,ACC-59411,Marketing & Ad Spend,107877.95,0,UTR/450541//EXP,Generic Vendor 41 Pvt Ltd
02-12-2024,JV-11749,ACC-64647,Bank A/c - HDFC Primary,0,107877.95,UTR/450541//EXP,Generic Vendor 41 Pvt Ltd
03-12-2024,JV-10325,ACC-10250,Internet and Comm Charges,168369.96,0,UTR/986982//EXP,Generic Vendor 46 Pvt Ltd
03-12-2024,JV-10325,ACC-14252,Bank A/c - Payroll,0,168369.96,UTR/986982//EXP,Generic Vendor 46 Pvt Ltd
03-12-2024,JV-10939,ACC-52512,Salaries & Wages - Exec,91825.15,0,UTR/561267//EXP,Generic Vendor 9 Pvt Ltd
03-12-2024,JV-10939,ACC-64647,Bank A/c - HDFC Primary,0,91825.15,UTR/561267//EXP,Generic Vendor 9 Pvt Ltd
03-12-2024,JV-10949,ACC-50342,Legal & Professional Fees - Misc,149974.35,0,UTR/249644//EXP,Generic Vendor 39 Pvt Ltd
03-12-2024,JV-10949,ACC-64647,Bank A/c - HDFC Primary,0,149974.35,UTR/249644//EXP,Generic Vendor 39 Pvt Ltd
03-12-2024,JV-10989,ACC-98439,Travel and Conveyance,14957.1,0,UTR/926965//EXP,Generic Vendor 41 Pvt Ltd
03-12-2024,JV-10989,ACC-57994,Bank A/c - ICICI Current,0,14957.1,UTR/926965//EXP,Generic Vendor 41 Pvt Ltd
03-12-2024,JV-11316,ACC-98439,Travel and Conveyance,97748.82,0,UTR/449636//EXP,Generic Vendor 23 Pvt Ltd
03-12-2024,JV-11316,ACC-14252,Bank A/c - Payroll,0,97748.82,UTR/449636//EXP,Generic Vendor 23 Pvt Ltd
03-12-2024,JV-11933,ACC-28426,Trade Receivables - HQ,45639.59,0,UTR/278711//EXP,Generic Vendor 14 Pvt Ltd
03-12-2024,JV-11933,ACC-14252,Bank A/c - Payroll,0,45639.59,UTR/278711//EXP,Generic Vendor 14 Pvt Ltd
04-12-2024,JV-10193,ACC-10250,Internet and Comm Charges,100689.38,0,UTR/495533//EXP,Generic Vendor 35 Pvt Ltd
04-12-2024,JV-10193,ACC-57994,Bank A/c - ICICI Current,0,100689.38,UTR/495533//EXP,Generic Vendor 35 Pvt Ltd
04-12-2024,JV-10214,ACC-98439,Travel and Conveyance,70501.48,0,UTR/702733//EXP,Generic Vendor 23 Pvt Ltd
04-12-2024,JV-10214,ACC-64647,Bank A/c - HDFC Primary,0,70501.48,UTR/702733//EXP,Generic Vendor 23 Pvt Ltd
04-12-2024,JV-10854,ACC-71213,Outbound Freight & Logistics,125451.74,0,UTR/865979//EXP,Generic Vendor 12 Pvt Ltd
04-12-2024,JV-10854,ACC-64647,Bank A/c - HDFC Primary,0,125451.74,UTR/865979//EXP,Generic Vendor 12 Pvt Ltd
04-12-2024,JV-10931,ACC-10250,Internet and Comm Charges,41730.98,0,UTR/343007//EXP,Generic Vendor 32 Pvt Ltd
04-12-2024,JV-10931,ACC-64647,Bank A/c - HDFC Primary,0,41730.98,UTR/343007//EXP,Generic Vendor 32 Pvt Ltd
04-12-2024,JV-11128,ACC-52512,Salaries & Wages - Exec,178637.48,0,UTR/832697//EXP,Generic Vendor 45 Pvt Ltd
04-12-2024,JV-11128,ACC-14252,Bank A/c - Payroll,0,178637.48,UTR/832697//EXP,Generic Vendor 45 Pvt Ltd
05-12-2024,JV-10184,ACC-98439,Travel and Conveyance,175246.99,0,UTR/938141//EXP,Generic Vendor 39 Pvt Ltd
05-12-2024,JV-10184,ACC-64647,Bank A/c - HDFC Primary,0,175246.99,UTR/938141//EXP,Generic Vendor 39 Pvt Ltd
05-12-2024,JV-10315,ACC-49980,Repairs and Maintenance - Plant,179995.86,0,UTR/180913//EXP,Generic Vendor 10 Pvt Ltd
05-12-2024,JV-10315,ACC-64647,Bank A/c - HDFC Primary,0,179995.86,UTR/180913//EXP,Generic Vendor 10 Pvt Ltd
05-12-2024,JV-10755,ACC-71213,Outbound Freight & Logistics,148320.08,0,UTR/929937//EXP,Generic Vendor 33 Pvt Ltd
05-12-2024,JV-10755,ACC-57994,Bank A/c - ICICI Current,0,148320.08,UTR/929937//EXP,Generic Vendor 33 Pvt Ltd
05-12-2024,JV-10916,ACC-47102,Software Subscriptions - SaaS,112092.61,0,UTR/827143//EXP,Generic Vendor 20 Pvt Ltd
05-12-2024,JV-10916,ACC-57994,Bank A/c - ICICI Current,0,112092.61,UTR/827143//EXP,Generic Vendor 20 Pvt Ltd
05-12-2024,JV-11071,ACC-47102,Software Subscriptions - SaaS,55164.48,0,UTR/613898//EXP,Generic Vendor 45 Pvt Ltd
05-12-2024,JV-11071,ACC-14252,Bank A/c - Payroll,0,55164.48,UTR/613898//EXP,Generic Vendor 45 Pvt Ltd
05-12-2024,JV-11385,ACC-71213,Outbound Freight & Logistics,149832.09,0,UTR/844305//EXP,Generic Vendor 31 Pvt Ltd
05-12-2024,JV-11385,ACC-14252,Bank A/c - Payroll,0,149832.09,UTR/844305//EXP,Generic Vendor 31 Pvt Ltd
05-12-2024,JV-11473,ACC-71213,Outbound Freight & Logistics,29085.22,0,UTR/213284//EXP,Generic Vendor 30 Pvt Ltd
05-12-2024,JV-11473,ACC-57994,Bank A/c - ICICI Current,0,29085.22,UTR/213284//EXP,Generic Vendor 30 Pvt Ltd
05-12-2024,JV-11683,ACC-89551,Office Supplies & Consumables,28158.75,0,UTR/542244//EXP,Generic Vendor 38 Pvt Ltd
05-12-2024,JV-11683,ACC-64647,Bank A/c - HDFC Primary,0,28158.75,UTR/542244//EXP,Generic Vendor 38 Pvt Ltd
05-12-2024,JV-11916,ACC-28426,Trade Receivables - HQ,4682.66,0,UTR/888318//EXP,Generic Vendor 18 Pvt Ltd
05-12-2024,JV-11916,ACC-64647,Bank A/c - HDFC Primary,0,4682.66,UTR/888318//EXP,Generic Vendor 18 Pvt Ltd
06-12-2024,JV-10203,ACC-71213,Outbound Freight & Logistics,112290.32,0,UTR/761820//EXP,Generic Vendor 16 Pvt Ltd
06-12-2024,JV-10203,ACC-64647,Bank A/c - HDFC Primary,0,112290.32,UTR/761820//EXP,Generic Vendor 16 Pvt Ltd
06-12-2024,JV-10891,ACC-89551,Office Supplies & Consumables,161995.84,0,UTR/435872//EXP,Generic Vendor 13 Pvt Ltd
06-12-2024,JV-10891,ACC-57994,Bank A/c - ICICI Current,0,161995.84,UTR/435872//EXP,Generic Vendor 13 Pvt Ltd
06-12-2024,JV-10914,ACC-10250,Internet and Comm Charges,25694.08,0,UTR/345925//EXP,Delta Trading Corp
06-12-2024,JV-10914,ACC-57994,Bank A/c - ICICI Current,0,25694.08,UTR/345925//EXP,Delta Trading Corp
06-12-2024,JV-10921,ACC-71213,Outbound Freight & Logistics,34111.32,0,UTR/185955//EXP,Generic Vendor 39 Pvt Ltd
06-12-2024,JV-10921,ACC-64647,Bank A/c - HDFC Primary,0,34111.32,UTR/185955//EXP,Generic Vendor 39 Pvt Ltd
06-12-2024,JV-11247,ACC-98439,Travel and Conveyance,108505.36,0,UTR/682051//EXP,Generic Vendor 21 Pvt Ltd
06-12-2024,JV-11247,ACC-14252,Bank A/c - Payroll,0,108505.36,UTR/682051//EXP,Generic Vendor 21 Pvt Ltd
06-12-2024,JV-12305,ACC-52512,Salaries & Wages - Exec,99999,0,Logistics NLS-1011,Nova Logistics Solutions
06-12-2024,JV-12305,ACC-14252,Bank A/c - Payroll,0,99999,Logistics NLS-1011,Nova Logistics Solutions
07-12-2024,JV-10030,ACC-89551,Office Supplies & Consumables,167450.46,0,UTR/972064//EXP,Generic Vendor 57 Pvt Ltd
07-12-2024,JV-10030,ACC-64647,Bank A/c - HDFC Primary,0,167450.46,UTR/972064//EXP,Generic Vendor 57 Pvt Ltd
07-12-2024,JV-10068,ACC-19808,Utility Expenses - Electricity,19336.83,0,UTR/969634//EXP,Generic Vendor 28 Pvt Ltd
07-12-2024,JV-10068,ACC-64647,Bank A/c - HDFC Primary,0,19336.83,UTR/969634//EXP,Generic Vendor 28 Pvt Ltd
07-12-2024,JV-10134,ACC-98439,Travel and Conveyance,173059.4,0,UTR/968962//EXP,Generic Vendor 41 Pvt Ltd
07-12-2024,JV-10134,ACC-57994,Bank A/c - ICICI Current,0,173059.4,UTR/968962//EXP,Generic Vendor 41 Pvt Ltd
07-12-2024,JV-10411,ACC-52512,Salaries & Wages - Exec,87055.99,0,UTR/486251//EXP,Generic Vendor 2 Pvt Ltd
07-12-2024,JV-10411,ACC-57994,Bank A/c - ICICI Current,0,87055.99,UTR/486251//EXP,Generic Vendor 2 Pvt Ltd
07-12-2024,JV-10459,ACC-98439,Travel and Conveyance,81850.44,0,UTR/575458//EXP,Generic Vendor 4 Pvt Ltd
07-12-2024,JV-10459,ACC-14252,Bank A/c - Payroll,0,81850.44,UTR/575458//EXP,Generic Vendor 4 Pvt Ltd
07-12-2024,JV-10761,ACC-52512,Salaries & Wages - Exec,34432.31,0,UTR/597635//EXP,Generic Vendor 56 Pvt Ltd
07-12-2024,JV-10761,ACC-57994,Bank A/c - ICICI Current,0,34432.31,UTR/597635//EXP,Generic Vendor 56 Pvt Ltd
07-12-2024,JV-10799,ACC-10250,Internet and Comm Charges,32184.38,0,UTR/951452//EXP,Generic Vendor 59 Pvt Ltd
07-12-2024,JV-10799,ACC-64647,Bank A/c - HDFC Primary,0,32184.38,UTR/951452//EXP,Generic Vendor 59 Pvt Ltd
07-12-2024,JV-11083,ACC-71213,Outbound Freight & Logistics,127132.58,0,UTR/151470//EXP,Generic Vendor 17 Pvt Ltd
07-12-2024,JV-11083,ACC-14252,Bank A/c - Payroll,0,127132.58,UTR/151470//EXP,Generic Vendor 17 Pvt Ltd
07-12-2024,JV-11159,ACC-10250,Internet and Comm Charges,160102.88,0,UTR/524533//EXP,Generic Vendor 28 Pvt Ltd
07-12-2024,JV-11159,ACC-57994,Bank A/c - ICICI Current,0,160102.88,UTR/524533//EXP,Generic Vendor 28 Pvt Ltd
07-12-2024,JV-11497,ACC-98439,Travel and Conveyance,122494.7,0,UTR/620860//EXP,Generic Vendor 22 Pvt Ltd
07-12-2024,JV-11497,ACC-14252,Bank A/c - Payroll,0,122494.7,UTR/620860//EXP,Generic Vendor 22 Pvt Ltd
07-12-2024,JV-11677,ACC-59411,Marketing & Ad Spend,28549.27,0,UTR/608312//EXP,Generic Vendor 9 Pvt Ltd
07-12-2024,JV-11677,ACC-64647,Bank A/c - HDFC Primary,0,28549.27,UTR/608312//EXP,Generic Vendor 9 Pvt Ltd
07-12-2024,JV-11685,ACC-89551,Office Supplies & Consumables,99914.1,0,UTR/146852//EXP,Generic Vendor 5 Pvt Ltd
07-12-2024,JV-11685,ACC-64647,Bank A/c - HDFC Primary,0,99914.1,UTR/146852//EXP,Generic Vendor 5 Pvt Ltd
07-12-2024,JV-11726,ACC-59411,Marketing & Ad Spend,17363.34,0,UTR/780627//EXP,Generic Vendor 57 Pvt Ltd
07-12-2024,JV-11726,ACC-14252,Bank A/c - Payroll,0,17363.34,UTR/780627//EXP,Generic Vendor 57 Pvt Ltd
07-12-2024,JV-11971,ACC-28426,Trade Receivables - HQ,163800.69,0,UTR/124145//EXP,Nova Logistics Solutions
07-12-2024,JV-11971,ACC-14252,Bank A/c - Payroll,0,163800.69,UTR/124145//EXP,Nova Logistics Solutions
08-12-2024,JV-10662,ACC-89551,Office Supplies & Consumables,128962.49,0,UTR/146032//EXP,Generic Vendor 6 Pvt Ltd
08-12-2024,JV-10662,ACC-64647,Bank A/c - HDFC Primary,0,128962.49,UTR/146032//EXP,Generic Vendor 6 Pvt Ltd
08-12-2024,JV-10835,ACC-10250,Internet and Comm Charges,61568.39,0,UTR/152796//EXP,Generic Vendor 18 Pvt Ltd
08-12-2024,JV-10835,ACC-64647,Bank A/c - HDFC Primary,0,61568.39,UTR/152796//EXP,Generic Vendor 18 Pvt Ltd
08-12-2024,JV-11314,ACC-47102,Software Subscriptions - SaaS,74492.56,0,UTR/918871//EXP,Generic Vendor 47 Pvt Ltd
08-12-2024,JV-11314,ACC-57994,Bank A/c - ICICI Current,0,74492.56,UTR/918871//EXP,Generic Vendor 47 Pvt Ltd
08-12-2024,JV-11414,ACC-10250,Internet and Comm Charges,110098.77,0,UTR/799155//EXP,Generic Vendor 4 Pvt Ltd
08-12-2024,JV-11414,ACC-14252,Bank A/c - Payroll,0,110098.77,UTR/799155//EXP,Generic Vendor 4 Pvt Ltd
08-12-2024,JV-11424,ACC-89551,Office Supplies & Consumables,150721.58,0,UTR/618101//EXP,Generic Vendor 20 Pvt Ltd
08-12-2024,JV-11424,ACC-57994,Bank A/c - ICICI Current,0,150721.58,UTR/618101//EXP,Generic Vendor 20 Pvt Ltd
08-12-2024,JV-11527,ACC-71213,Outbound Freight & Logistics,126832.34,0,UTR/431863//EXP,Generic Vendor 8 Pvt Ltd
08-12-2024,JV-11527,ACC-57994,Bank A/c - ICICI Current,0,126832.34,UTR/431863//EXP,Generic Vendor 8 Pvt Ltd
08-12-2024,JV-11537,ACC-47102,Software Subscriptions - SaaS,76094.15,0,UTR/448884//EXP,Generic Vendor 54 Pvt Ltd
08-12-2024,JV-11537,ACC-14252,Bank A/c - Payroll,0,76094.15,UTR/448884//EXP,Generic Vendor 54 Pvt Ltd
08-12-2024,JV-11633,ACC-98439,Travel and Conveyance,169920.68,0,UTR/418402//EXP,Generic Vendor 32 Pvt Ltd
08-12-2024,JV-11633,ACC-57994,Bank A/c - ICICI Current,0,169920.68,UTR/418402//EXP,Generic Vendor 32 Pvt Ltd
08-12-2024,JV-11879,ACC-98439,Travel and Conveyance,12222.91,0,UTR/314140//EXP,Generic Vendor 10 Pvt Ltd
08-12-2024,JV-11879,ACC-64647,Bank A/c - HDFC Primary,0,12222.91,UTR/314140//EXP,Generic Vendor 10 Pvt Ltd
08-12-2024,JV-12324,ACC-98439,Travel and Conveyance,99999,0,Logistics NLS-1030,Nova Logistics Solutions
08-12-2024,JV-12324,ACC-14252,Bank A/c - Payroll,0,99999,Logistics NLS-1030,Nova Logistics Solutions
09-12-2024,JV-10697,ACC-71213,Outbound Freight & Logistics,34073.55,0,UTR/194641//EXP,Generic Vendor 3 Pvt Ltd
09-12-2024,JV-10697,ACC-57994,Bank A/c - ICICI Current,0,34073.55,UTR/194641//EXP,Generic Vendor 3 Pvt Ltd
09-12-2024,JV-10715,ACC-59411,Marketing & Ad Spend,99646.24,0,UTR/969067//EXP,Generic Vendor 7 Pvt Ltd
09-12-2024,JV-10715,ACC-57994,Bank A/c - ICICI Current,0,99646.24,UTR/969067//EXP,Generic Vendor 7 Pvt Ltd
09-12-2024,JV-10847,ACC-50342,Legal & Professional Fees - Misc,134424.43,0,UTR/212157//EXP,Generic Vendor 27 Pvt Ltd
09-12-2024,JV-10847,ACC-14252,Bank A/c - Payroll,0,134424.43,UTR/212157//EXP,Generic Vendor 27 Pvt Ltd
09-12-2024,JV-11463,ACC-98439,Travel and Conveyance,53199.23,0,UTR/871934//EXP,Generic Vendor 39 Pvt Ltd
09-12-2024,JV-11463,ACC-57994,Bank A/c - ICICI Current,0,53199.23,UTR/871934//EXP,Generic Vendor 39 Pvt Ltd
09-12-2024,JV-12316,ACC-98439,Travel and Conveyance,99999,0,Logistics NLS-1022,Nova Logistics Solutions
09-12-2024,JV-12316,ACC-64647,Bank A/c - HDFC Primary,0,99999,Logistics NLS-1022,Nova Logistics Solutions
10-12-2024,JV-11285,ACC-59411,Marketing & Ad Spend,45116.7,0,UTR/861265//EXP,Generic Vendor 29 Pvt Ltd
10-12-2024,JV-11285,ACC-57994,Bank A/c - ICICI Current,0,45116.7,UTR/861265//EXP,Generic Vendor 29 Pvt Ltd
10-12-2024,JV-11793,ACC-47102,Software Subscriptions - SaaS,105870.04,0,UTR/929029//EXP,Generic Vendor 41 Pvt Ltd
10-12-2024,JV-11793,ACC-57994,Bank A/c - ICICI Current,0,105870.04,UTR/929029//EXP,Generic Vendor 41 Pvt Ltd
11-12-2024,JV-10281,ACC-59411,Marketing & Ad Spend,25865.87,0,UTR/837852//EXP,Generic Vendor 35 Pvt Ltd
11-12-2024,JV-10281,ACC-64647,Bank A/c - HDFC Primary,0,25865.87,UTR/837852//EXP,Generic Vendor 35 Pvt Ltd
11-12-2024,JV-10646,ACC-47102,Software Subscriptions - SaaS,66741.93,0,UTR/694423//EXP,Generic Vendor 32 Pvt Ltd
11-12-2024,JV-10646,ACC-14252,Bank A/c - Payroll,0,66741.93,UTR/694423//EXP,Generic Vendor 32 Pvt Ltd
11-12-2024,JV-11214,ACC-49980,Repairs and Maintenance - Plant,82987.42,0,UTR/326639//EXP,Generic Vendor 20 Pvt Ltd
11-12-2024,JV-11214,ACC-57994,Bank A/c - ICICI Current,0,82987.42,UTR/326639//EXP,Generic Vendor 20 Pvt Ltd
12-12-2024,JV-10397,ACC-19808,Utility Expenses - Electricity,7102.2,0,UTR/629996//EXP,Generic Vendor 26 Pvt Ltd
12-12-2024,JV-10397,ACC-57994,Bank A/c - ICICI Current,0,7102.2,UTR/629996//EXP,Generic Vendor 26 Pvt Ltd
12-12-2024,JV-11066,ACC-98439,Travel and Conveyance,112500.14,0,UTR/896456//EXP,Generic Vendor 60 Pvt Ltd
12-12-2024,JV-11066,ACC-14252,Bank A/c - Payroll,0,112500.14,UTR/896456//EXP,Generic Vendor 60 Pvt Ltd
12-12-2024,JV-11471,ACC-19808,Utility Expenses - Electricity,138577.07,0,UTR/386232//EXP,Generic Vendor 38 Pvt Ltd
12-12-2024,JV-11471,ACC-14252,Bank A/c - Payroll,0,138577.07,UTR/386232//EXP,Generic Vendor 38 Pvt Ltd
12-12-2024,JV-11568,ACC-19808,Utility Expenses - Electricity,66824.82,0,UTR/396668//EXP,Generic Vendor 28 Pvt Ltd
12-12-2024,JV-11568,ACC-14252,Bank A/c - Payroll,0,66824.82,UTR/396668//EXP,Generic Vendor 28 Pvt Ltd
12-12-2024,JV-11579,ACC-28426,Trade Receivables - HQ,160064.08,0,UTR/398090//EXP,Generic Vendor 2 Pvt Ltd
12-12-2024,JV-11579,ACC-64647,Bank A/c - HDFC Primary,0,160064.08,UTR/398090//EXP,Generic Vendor 2 Pvt Ltd
12-12-2024,JV-12319,ACC-50342,Legal & Professional Fees - Misc,99999,0,Logistics NLS-1025,Nova Logistics Solutions
12-12-2024,JV-12319,ACC-14252,Bank A/c - Payroll,0,99999,Logistics NLS-1025,Nova Logistics Solutions
13-12-2024,JV-10302,ACC-50342,Legal & Professional Fees - Misc,82742.59,0,UTR/978053//EXP,Generic Vendor 52 Pvt Ltd
13-12-2024,JV-10302,ACC-64647,Bank A/c - HDFC Primary,0,82742.59,UTR/978053//EXP,Generic Vendor 52 Pvt Ltd
13-12-2024,JV-10634,ACC-59411,Marketing & Ad Spend,127220.48,0,UTR/771652//EXP,Generic Vendor 6 Pvt Ltd
13-12-2024,JV-10634,ACC-57994,Bank A/c - ICICI Current,0,127220.48,UTR/771652//EXP,Generic Vendor 6 Pvt Ltd
13-12-2024,JV-11136,ACC-47102,Software Subscriptions - SaaS,166963.95,0,UTR/141683//EXP,Generic Vendor 2 Pvt Ltd
13-12-2024,JV-11136,ACC-14252,Bank A/c - Payroll,0,166963.95,UTR/141683//EXP,Generic Vendor 2 Pvt Ltd
13-12-2024,JV-11217,ACC-50342,Legal & Professional Fees - Misc,63200.52,0,UTR/868020//EXP,Generic Vendor 31 Pvt Ltd
13-12-2024,JV-11217,ACC-64647,Bank A/c - HDFC Primary,0,63200.52,UTR/868020//EXP,Generic Vendor 31 Pvt Ltd
13-12-2024,JV-11736,ACC-47102,Software Subscriptions - SaaS,100665.98,0,UTR/874703//EXP,Generic Vendor 43 Pvt Ltd
